SKU_ID,Drug_Name,Category,Storage_Req,Current_Stock,Monthly_Demand,Unit_Cost_GBP,Lead_Time_Base_Days,Route,Customs_Delay_Factor,Predicted_Lead_Time,Stock_Runway_Days,Risk_Score
PH-UK-1823,Adrenaline,Antibiotic,Cold Chain,4001,2794,234.69,13,Eurotunnel,1.7307241921481422,22.5,43.0,81.5
PH-UK-1824,Pembrolizumab,Oncology,Cold Chain,1812,3903,408.28,9,Felixstowe,1.1,9.9,13.9,100.0
PH-UK-1825,Pembrolizumab,Biologic,Cold Chain,4446,1863,106.28,9,Heathrow Air,1.1,9.9,71.6,0.0
PH-UK-1826,Adrenaline,Biologic,Cold Chain,4654,3171,465.75,13,Felixstowe,1.1,14.3,44.0,54.900000000000006
PH-UK-1827,Adrenaline,Biologic,Ambient,2761,1949,42.76,11,Eurotunnel,2.2584625568258976,24.8,42.5,89.4
PH-UK-1828,Pembrolizumab,Biologic,Ambient,4546,3928,356.38,14,Dover-Calais,1.5628748437885167,21.9,34.7,96.29999999999998
PH-UK-1829,Amoxicillin,Inhaler,Cold Chain,4117,3463,48.0,13,Dover-Calais,1.7906759007929176,23.3,35.7,98.5
PH-UK-1830,Salbutamol,Biologic,Ambient,3799,1252,245.36,5,Felixstowe,1.1,5.5,91.0,0.0
PH-UK-1831,Insulin,Inhaler,Cold Chain,2044,2836,171.8,5,Eurotunnel,2.236827161166442,11.2,21.6,90.39999999999999
PH-UK-1832,Adrenaline,Oncology,Ambient,4130,3631,46.84,9,Dover-Calais,2.94503266607454,26.5,34.1,100.0
PH-UK-1833,Pembrolizumab,Inhaler,Cold Chain,4713,3174,175.58,6,Dover-Calais,2.196386419020703,13.2,44.5,50.599999999999994
PH-UK-1834,Pembrolizumab,Emergency,Ambient,1639,1456,327.42,9,Eurotunnel,2.7892531457944933,25.1,33.8,100.0
PH-UK-1835,Adrenaline,Biologic,Ambient,1521,887,221.4,7,Eurotunnel,1.9120402380980905,13.4,51.4,37.400000000000006
PH-UK-1836,Amoxicillin,Statin,Ambient,1439,3105,101.49,14,Eurotunnel,1.5276950972625722,21.4,13.9,100.0
PH-UK-1837,Pembrolizumab,Inhaler,Ambient,3268,3326,245.62,5,Dover-Calais,2.5260656920497446,12.6,29.5,78.8
PH-UK-1838,Amoxicillin,Statin,Ambient,4751,3722,301.98,7,Eurotunnel,1.8221532402443765,12.8,38.3,61.80000000000001
PH-UK-1839,Salbutamol,Inhaler,Ambient,664,3620,93.22,11,Felixstowe,1.1,12.1,5.5,100.0
PH-UK-1840,Atorvastatin,Inhaler,Cold Chain,4548,2528,75.13,13,Felixstowe,1.1,14.3,54.0,34.900000000000006
PH-UK-1841,Insulin,Statin,Ambient,3730,3599,83.7,10,Dover-Calais,2.632075446945631,26.3,31.1,100.0
PH-UK-1842,Atorvastatin,Statin,Ambient,4735,2407,44.4,5,Heathrow Air,1.1,5.5,59.0,0.0
PH-UK-1843,Adrenaline,Oncology,Cold Chain,4662,1943,308.38,7,Dover-Calais,2.716742663348505,19.0,72.0,13.0
PH-UK-1844,Salbutamol,Oncology,Cold Chain,600,1529,344.06,9,Heathrow Air,1.1,9.9,11.8,100.0
PH-UK-1845,Salbutamol,Inhaler,Cold Chain,3543,1223,156.16,6,Eurotunnel,2.3806963302146413,14.3,86.9,0.0
PH-UK-1846,Atorvastatin,Emergency,Cold Chain,4479,4472,175.45,7,Heathrow Air,1.1,7.7,30.0,63.1
PH-UK-1847,Pembrolizumab,Emergency,Ambient,2080,4274,35.37,13,Heathrow Air,1.1,14.3,14.6,100.0
PH-UK-1848,Salbutamol,Emergency,Cold Chain,2805,1086,486.96,7,Dover-Calais,1.733447264207185,12.1,77.5,0.0
PH-UK-1849,Salbutamol,Oncology,Ambient,1743,3368,156.11,7,Heathrow Air,1.1,7.7,15.5,92.1
PH-UK-1850,Pembrolizumab,Statin,Cold Chain,813,4461,456.89,8,Eurotunnel,1.8568572192652024,14.9,5.5,100.0
PH-UK-1851,Salbutamol,Biologic,Cold Chain,4448,1876,384.84,7,Eurotunnel,2.527504653046914,17.7,71.1,10.900000000000006
PH-UK-1852,Atorvastatin,Statin,Cold Chain,4934,4135,336.59,9,Dover-Calais,2.3155419612832504,20.8,35.8,90.80000000000001
PH-UK-1853,Salbutamol,Emergency,Cold Chain,4033,3371,46.19,9,Heathrow Air,1.1,9.9,35.9,57.900000000000006
PH-UK-1854,Adrenaline,Antibiotic,Cold Chain,1660,840,357.97,7,Dover-Calais,2.7085473208016397,19.0,59.3,38.400000000000006
PH-UK-1855,Amoxicillin,Emergency,Ambient,2240,2005,442.77,10,Heathrow Air,1.1,11.0,33.5,66.0
PH-UK-1856,Salbutamol,Statin,Cold Chain,2151,3940,149.2,11,Dover-Calais,2.1618441891812763,23.8,16.4,100.0
PH-UK-1857,Adrenaline,Antibiotic,Cold Chain,3938,1976,242.35,8,Eurotunnel,2.2535693074600958,18.0,59.8,34.400000000000006
PH-UK-1858,Atorvastatin,Statin,Ambient,829,4221,308.11,11,Eurotunnel,2.772934983681027,30.5,5.9,100.0
PH-UK-1859,Atorvastatin,Emergency,Ambient,2038,2903,419.38,9,Eurotunnel,2.9082966516171345,26.2,21.1,100.0
PH-UK-1860,Salbutamol,Biologic,Cold Chain,3513,2164,494.85,7,Eurotunnel,1.6329595104625922,11.4,48.7,36.8
PH-UK-1861,Amoxicillin,Inhaler,Cold Chain,1791,2760,108.76,11,Eurotunnel,1.7964109260870404,19.8,19.5,100.0
PH-UK-1862,Salbutamol,Statin,Cold Chain,2752,1868,163.16,13,Dover-Calais,2.0523388444874655,26.7,44.2,91.69999999999999
PH-UK-1863,Insulin,Statin,Ambient,1412,3012,254.22,7,Eurotunnel,1.6662914789630632,11.7,14.1,100.0
PH-UK-1864,Amoxicillin,Biologic,Cold Chain,3507,3146,155.27,7,Dover-Calais,2.2104621853086956,15.5,33.4,79.7
PH-UK-1865,Adrenaline,Biologic,Cold Chain,4558,3835,447.38,10,Eurotunnel,1.8441421760161851,18.4,35.7,83.79999999999998
PH-UK-1866,Adrenaline,Oncology,Ambient,889,2887,34.97,12,Dover-Calais,1.9365321930774633,23.2,9.2,100.0
PH-UK-1867,Adrenaline,Inhaler,Ambient,2684,2460,111.99,7,Eurotunnel,1.8719548355853042,13.1,32.7,73.89999999999999
PH-UK-1868,Salbutamol,Oncology,Ambient,3905,3886,314.37,7,Eurotunnel,2.7345041258938356,19.1,30.1,97.1
PH-UK-1869,Insulin,Emergency,Cold Chain,3083,3282,200.88,9,Dover-Calais,1.7729384229142444,16.0,28.2,91.6
PH-UK-1870,Amoxicillin,Statin,Cold Chain,3120,4250,117.5,9,Eurotunnel,2.6938897990460386,24.2,22.0,100.0
PH-UK-1871,Atorvastatin,Inhaler,Cold Chain,2766,2810,301.79,9,Felixstowe,1.1,9.9,29.5,70.7
PH-UK-1872,Adrenaline,Antibiotic,Ambient,1410,4072,414.86,14,Dover-Calais,1.760537116591325,24.6,10.4,100.0
PH-UK-1873,Pembrolizumab,Emergency,Cold Chain,2453,2551,60.32,9,Felixstowe,1.1,9.9,28.8,72.1
PH-UK-1874,Pembrolizumab,Inhaler,Cold Chain,1159,1624,29.88,8,Felixstowe,1.1,8.8,21.4,83.60000000000001
PH-UK-1875,Salbutamol,Inhaler,Cold Chain,4517,2509,21.27,14,Heathrow Air,1.1,15.4,54.0,38.2
PH-UK-1876,Amoxicillin,Inhaler,Cold Chain,4307,1017,416.47,7,Felixstowe,1.1,7.7,127.1,0.0
PH-UK-1877,Pembrolizumab,Emergency,Cold Chain,3778,3153,443.58,6,Eurotunnel,2.29278302364456,13.8,35.9,69.60000000000001
PH-UK-1878,Atorvastatin,Oncology,Cold Chain,777,2935,381.63,12,Eurotunnel,2.9613828452331976,35.5,7.9,100.0
PH-UK-1879,Adrenaline,Inhaler,Cold Chain,1685,1997,299.92,12,Dover-Calais,2.198142487760651,26.4,25.3,100.0
PH-UK-1880,Adrenaline,Statin,Cold Chain,2387,2386,337.72,9,Heathrow Air,1.1,9.9,30.0,69.7
PH-UK-1881,Pembrolizumab,Oncology,Cold Chain,1328,1382,101.61,7,Dover-Calais,1.7996818561336374,12.6,28.8,80.19999999999999
PH-UK-1882,Salbutamol,Oncology,Cold Chain,4896,2799,424.47,5,Eurotunnel,1.9276751695670429,9.6,52.5,23.799999999999997
PH-UK-1883,Adrenaline,Antibiotic,Cold Chain,1988,2102,173.79,14,Felixstowe,1.1,15.4,28.4,89.4
PH-UK-1884,Pembrolizumab,Inhaler,Cold Chain,2504,1920,53.42,5,Dover-Calais,2.751103493947075,13.8,39.1,63.2
PH-UK-1885,Pembrolizumab,Antibiotic,Ambient,1841,1321,215.82,8,Heathrow Air,1.1,8.8,41.8,42.80000000000001
PH-UK-1886,Pembrolizumab,Statin,Ambient,2808,2001,371.11,13,Dover-Calais,2.188609995765608,28.5,42.1,100.0
PH-UK-1887,Adrenaline,Biologic,Cold Chain,903,2448,243.26,11,Dover-Calais,2.8878678895958236,31.8,11.1,100.0
PH-UK-1888,Pembrolizumab,Inhaler,Ambient,3331,3194,374.3,6,Heathrow Air,1.1,6.6,31.3,57.199999999999996
PH-UK-1889,Adrenaline,Emergency,Ambient,1647,3721,421.33,14,Eurotunnel,2.009829440073348,28.1,13.3,100.0
PH-UK-1890,Insulin,Inhaler,Ambient,3302,2267,241.54,6,Dover-Calais,2.080566704911507,12.5,43.7,50.099999999999994
PH-UK-1891,Adrenaline,Biologic,Cold Chain,2494,1378,264.11,10,Dover-Calais,1.8203808695731705,18.2,54.3,46.0
PH-UK-1892,Adrenaline,Emergency,Ambient,1870,4438,423.84,14,Felixstowe,1.1,15.4,12.6,100.0
PH-UK-1893,Adrenaline,Statin,Ambient,1172,977,207.63,13,Felixstowe,1.1,14.3,36.0,70.9
PH-UK-1894,Atorvastatin,Inhaler,Ambient,855,1601,431.28,14,Dover-Calais,2.8449228921967853,39.8,16.0,100.0
PH-UK-1895,Pembrolizumab,Statin,Cold Chain,840,3365,63.37,7,Eurotunnel,1.606927922796854,11.2,7.5,100.0
PH-UK-1896,Atorvastatin,Emergency,Cold Chain,4715,1348,493.9,8,Eurotunnel,2.9180841677845706,23.3,104.9,0.0
PH-UK-1897,Pembrolizumab,Statin,Ambient,529,2394,209.43,13,Eurotunnel,2.182250655721094,28.4,6.6,100.0
PH-UK-1898,Amoxicillin,Oncology,Cold Chain,2615,4019,39.07,14,Dover-Calais,1.7975941246740215,25.2,19.5,100.0
PH-UK-1899,Salbutamol,Emergency,Ambient,742,4359,420.57,13,Dover-Calais,2.657218272407988,34.5,5.1,100.0
PH-UK-1900,Amoxicillin,Statin,Cold Chain,3673,1685,196.7,11,Dover-Calais,2.8729810652380467,31.6,65.4,64.0
PH-UK-1901,Salbutamol,Antibiotic,Cold Chain,2895,4106,12.07,14,Dover-Calais,2.778501466049519,38.9,21.2,100.0
PH-UK-1902,Salbutamol,Emergency,Cold Chain,4416,4403,487.48,6,Eurotunnel,2.1862974641385478,13.1,30.1,79.1
PH-UK-1903,Pembrolizumab,Antibiotic,Cold Chain,1504,1712,85.97,9,Dover-Calais,2.2338694846037415,20.1,26.4,100.0
PH-UK-1904,Amoxicillin,Biologic,Cold Chain,2815,1172,470.71,8,Heathrow Air,1.1,8.8,72.1,0.0
PH-UK-1905,Adrenaline,Biologic,Ambient,1084,3625,465.55,10,Dover-Calais,2.3191538688578044,23.2,9.0,100.0
PH-UK-1906,Adrenaline,Antibiotic,Ambient,1956,1243,145.69,7,Felixstowe,1.1,7.7,47.2,28.699999999999996
PH-UK-1907,Pembrolizumab,Statin,Cold Chain,3519,1040,478.67,8,Dover-Calais,2.317884460486674,18.5,101.5,0.0
PH-UK-1908,Adrenaline,Emergency,Cold Chain,2909,4463,89.64,5,Heathrow Air,1.1,5.5,19.6,77.3
PH-UK-1909,Amoxicillin,Emergency,Cold Chain,3751,4295,342.28,9,Felixstowe,1.1,9.9,26.2,77.30000000000001
PH-UK-1910,Salbutamol,Statin,Ambient,2588,3420,321.43,14,Dover-Calais,1.9619912077559865,27.5,22.7,100.0
PH-UK-1911,Amoxicillin,Biologic,Cold Chain,1751,2122,402.66,14,Dover-Calais,1.6213656707143997,22.7,24.8,100.0
PH-UK-1912,Amoxicillin,Inhaler,Cold Chain,4802,2567,208.69,5,Felixstowe,1.1,5.5,56.1,4.299999999999997
PH-UK-1913,Adrenaline,Emergency,Cold Chain,1379,1050,55.8,6,Dover-Calais,2.4604096411627356,14.8,39.4,65.60000000000001
PH-UK-1914,Insulin,Antibiotic,Ambient,3247,1935,229.87,6,Felixstowe,1.1,6.6,50.3,19.200000000000003
PH-UK-1915,Pembrolizumab,Inhaler,Ambient,2553,801,243.93,8,Heathrow Air,1.1,8.8,95.6,0.0
PH-UK-1916,Amoxicillin,Statin,Ambient,4451,1185,129.31,14,Felixstowe,1.1,15.4,112.7,0.0
PH-UK-1917,Salbutamol,Emergency,Cold Chain,4577,3743,16.16,13,Dover-Calais,1.9048125623428112,24.8,36.7,100.0
PH-UK-1918,Pembrolizumab,Statin,Cold Chain,2263,4275,397.23,5,Eurotunnel,1.9955635586633687,10.0,15.9,98.2
PH-UK-1919,Adrenaline,Biologic,Ambient,1137,3335,205.11,13,Felixstowe,1.1,14.3,10.2,100.0
PH-UK-1920,Amoxicillin,Oncology,Ambient,4765,3246,273.16,10,Dover-Calais,2.950828119077024,29.5,44.0,100.0
PH-UK-1921,Insulin,Statin,Cold Chain,3619,3875,334.85,8,Felixstowe,1.1,8.8,28.0,70.4
PH-UK-1922,Insulin,Antibiotic,Ambient,1272,3494,158.8,12,Felixstowe,1.1,13.2,10.9,100.0
PH-UK-1923,Adrenaline,Emergency,Ambient,3809,3558,482.08,7,Felixstowe,1.1,7.7,32.1,58.9
PH-UK-1924,Atorvastatin,Biologic,Cold Chain,3737,1898,12.73,5,Dover-Calais,1.819400270952187,9.1,59.1,9.099999999999994
PH-UK-1925,Insulin,Antibiotic,Ambient,3191,1845,102.11,10,Eurotunnel,2.949409436955526,29.5,51.9,84.7
PH-UK-1926,Salbutamol,Emergency,Cold Chain,651,806,259.2,9,Eurotunnel,2.284550982413614,20.6,24.2,100.0
PH-UK-1927,Insulin,Inhaler,Ambient,3332,2298,87.99,11,Dover-Calais,2.6895504663191767,29.6,43.5,100.0
PH-UK-1928,Salbutamol,Antibiotic,Ambient,3298,3651,135.5,12,Felixstowe,1.1,13.2,27.1,85.39999999999999
PH-UK-1929,Adrenaline,Antibiotic,Cold Chain,1965,2335,201.12,14,Eurotunnel,1.8473965840903723,25.9,25.2,100.0
PH-UK-1930,Atorvastatin,Antibiotic,Cold Chain,3247,2422,124.37,14,Dover-Calais,1.7989607549918316,25.2,40.2,95.19999999999999
PH-UK-1931,Atorvastatin,Oncology,Cold Chain,1816,3701,120.1,12,Eurotunnel,2.6130948879041265,31.4,14.7,100.0
PH-UK-1932,Amoxicillin,Antibiotic,Cold Chain,600,3051,469.41,8,Felixstowe,1.1,8.8,5.9,100.0
PH-UK-1933,Amoxicillin,Antibiotic,Ambient,1274,3279,46.53,14,Felixstowe,1.1,15.4,11.7,100.0
PH-UK-1934,Amoxicillin,Antibiotic,Ambient,2379,1534,371.61,13,Felixstowe,1.1,14.3,46.5,49.900000000000006
PH-UK-1935,Adrenaline,Statin,Ambient,1186,3970,334.65,7,Dover-Calais,2.732319868608902,19.1,9.0,100.0
PH-UK-1936,Amoxicillin,Emergency,Ambient,2070,4408,419.01,8,Eurotunnel,2.524814558149783,20.2,14.1,100.0
PH-UK-1937,Adrenaline,Antibiotic,Ambient,3132,4087,69.96,9,Dover-Calais,2.80452383552025,25.2,23.0,100.0
PH-UK-1938,Salbutamol,Antibiotic,Ambient,1417,1270,438.77,14,Eurotunnel,2.4889219416411708,34.8,33.5,100.0
PH-UK-1939,Adrenaline,Antibiotic,Ambient,4449,4405,413.81,6,Dover-Calais,2.8586865193620796,17.2,30.3,91.0
PH-UK-1940,Insulin,Oncology,Cold Chain,1444,2235,189.56,7,Eurotunnel,2.229345960197806,15.6,19.4,100.0
PH-UK-1941,Salbutamol,Antibiotic,Cold Chain,2224,1831,356.96,5,Dover-Calais,2.5057071421039936,12.5,36.4,64.7
PH-UK-1942,Salbutamol,Oncology,Cold Chain,660,4452,473.58,11,Heathrow Air,1.1,12.1,4.4,100.0
PH-UK-1943,Amoxicillin,Inhaler,Ambient,1123,1480,392.95,12,Dover-Calais,1.9117747519910626,22.9,22.8,100.0
PH-UK-1944,Adrenaline,Emergency,Cold Chain,4274,1706,466.71,11,Dover-Calais,1.7209190763192055,18.9,75.2,6.29999999999999
PH-UK-1945,Amoxicillin,Statin,Ambient,4602,2339,462.56,6,Dover-Calais,2.922143623306866,17.5,59.0,34.5
PH-UK-1946,Insulin,Oncology,Cold Chain,3837,3779,252.97,13,Dover-Calais,1.6713197223716767,21.7,30.5,100.0
PH-UK-1947,Adrenaline,Biologic,Ambient,3540,4380,316.89,12,Eurotunnel,1.7695831456612912,21.2,24.2,100.0
PH-UK-1948,Insulin,Oncology,Ambient,3874,2784,355.51,14,Felixstowe,1.1,15.4,41.7,62.8
PH-UK-1949,Amoxicillin,Oncology,Cold Chain,2823,2044,225.55,10,Dover-Calais,2.5462649883862896,25.5,41.4,93.7
PH-UK-1950,Insulin,Antibiotic,Ambient,646,4105,319.58,10,Dover-Calais,1.7370987684308736,17.4,4.7,100.0
PH-UK-1951,Atorvastatin,Inhaler,Ambient,1518,2922,163.41,7,Felixstowe,1.1,7.7,15.6,91.9
PH-UK-1952,Adrenaline,Statin,Cold Chain,1580,2475,77.89,12,Dover-Calais,2.14489177655187,25.7,19.2,100.0
PH-UK-1953,Insulin,Inhaler,Ambient,1554,2712,441.32,10,Dover-Calais,2.950767709157704,29.5,17.2,100.0
PH-UK-1954,Pembrolizumab,Inhaler,Ambient,1278,1416,281.05,14,Dover-Calais,1.7682272999446842,24.8,27.1,100.0
PH-UK-1955,Atorvastatin,Antibiotic,Cold Chain,3210,2687,154.51,14,Felixstowe,1.1,15.4,35.8,74.60000000000001
PH-UK-1956,Pembrolizumab,Oncology,Ambient,2153,3359,49.81,9,Dover-Calais,2.549118398008947,22.9,19.2,100.0
PH-UK-1957,Salbutamol,Inhaler,Ambient,4955,1309,440.11,5,Dover-Calais,2.4910304882890224,12.5,113.6,0.0
PH-UK-1958,Pembrolizumab,Emergency,Ambient,3512,1536,49.42,12,Eurotunnel,1.9908802646233865,23.9,68.6,34.5
PH-UK-1959,Insulin,Oncology,Cold Chain,4507,862,278.14,9,Eurotunnel,1.8124629919577908,16.3,156.9,0.0
PH-UK-1960,Atorvastatin,Inhaler,Ambient,4779,1666,325.01,6,Heathrow Air,1.1,6.6,86.1,0.0
PH-UK-1961,Salbutamol,Inhaler,Ambient,3546,3929,378.28,10,Heathrow Air,1.1,11.0,27.1,78.8
PH-UK-1962,Amoxicillin,Inhaler,Ambient,3314,3046,106.01,9,Heathrow Air,1.1,9.9,32.6,64.5
PH-UK-1963,Pembrolizumab,Antibiotic,Cold Chain,880,2405,281.06,9,Eurotunnel,1.59887762755495,14.4,11.0,100.0
PH-UK-1964,Insulin,Inhaler,Cold Chain,1112,3003,343.86,12,Dover-Calais,1.8673981967728857,22.4,11.1,100.0
PH-UK-1965,Atorvastatin,Inhaler,Ambient,4369,3434,172.12,13,Dover-Calais,2.2605492544587036,29.4,38.2,100.0
PH-UK-1966,Pembrolizumab,Biologic,Ambient,3511,1990,120.16,5,Dover-Calais,1.7511539257729627,8.8,52.9,20.600000000000005
PH-UK-1967,Pembrolizumab,Antibiotic,Ambient,1034,2327,288.29,7,Dover-Calais,2.214025603686412,15.5,13.3,100.0
PH-UK-1968,Adrenaline,Oncology,Ambient,599,1194,81.26,5,Felixstowe,1.1,5.5,15.1,86.3
PH-UK-1969,Pembrolizumab,Statin,Cold Chain,4987,3646,416.26,8,Dover-Calais,2.797258474321061,22.4,41.0,85.19999999999999
PH-UK-1970,Insulin,Statin,Ambient,2945,3122,87.5,10,Dover-Calais,2.1281301762358025,21.3,28.3,100.0
PH-UK-1971,Salbutamol,Biologic,Cold Chain,1760,1076,76.91,10,Eurotunnel,2.3964467318842955,24.0,49.1,73.8
PH-UK-1972,Salbutamol,Inhaler,Ambient,2980,2962,219.76,6,Felixstowe,1.1,6.6,30.2,59.4
PH-UK-1973,Salbutamol,Inhaler,Cold Chain,4395,3901,29.66,12,Eurotunnel,2.57277536053057,30.9,33.8,100.0
PH-UK-1974,Adrenaline,Emergency,Cold Chain,805,1000,94.79,5,Heathrow Air,1.1,5.5,24.2,68.1
PH-UK-1975,Salbutamol,Inhaler,Ambient,4765,2843,127.27,14,Heathrow Air,1.1,15.4,50.3,45.60000000000001
PH-UK-1976,Salbutamol,Antibiotic,Cold Chain,4320,1365,276.88,13,Dover-Calais,1.9329031129774819,25.1,94.9,0.0
PH-UK-1977,Adrenaline,Inhaler,Ambient,3168,4366,34.46,13,Dover-Calais,2.9428908905711113,38.3,21.8,100.0
PH-UK-1978,Amoxicillin,Oncology,Ambient,741,3053,317.82,6,Dover-Calais,1.509855657034864,9.1,7.3,100.0
PH-UK-1979,Pembrolizumab,Inhaler,Ambient,2944,1384,112.26,10,Heathrow Air,1.1,11.0,63.8,5.400000000000006
PH-UK-1980,Salbutamol,Antibiotic,Cold Chain,4378,1996,380.81,7,Felixstowe,1.1,7.7,65.8,0.0
PH-UK-1981,Insulin,Emergency,Cold Chain,3198,2781,268.86,5,Eurotunnel,2.29271272552051,11.5,34.5,65.5
PH-UK-1982,Amoxicillin,Inhaler,Ambient,2355,2397,409.3,9,Dover-Calais,2.585380998312409,23.3,29.5,100.0
PH-UK-1983,Amoxicillin,Oncology,Ambient,2987,1880,229.15,7,Heathrow Air,1.1,7.7,47.7,27.699999999999996
PH-UK-1984,Adrenaline,Oncology,Cold Chain,2646,3207,461.33,7,Eurotunnel,1.996409760759367,14.0,24.8,92.4
PH-UK-1985,Insulin,Emergency,Ambient,1280,1354,261.53,11,Felixstowe,1.1,12.1,28.4,79.5
PH-UK-1986,Atorvastatin,Oncology,Cold Chain,2723,3425,172.02,13,Felixstowe,1.1,14.3,23.9,95.10000000000001
PH-UK-1987,Amoxicillin,Inhaler,Cold Chain,1100,3843,142.54,5,Eurotunnel,1.9242122158305095,9.6,8.6,100.0
PH-UK-1988,Pembrolizumab,Statin,Cold Chain,3975,2445,9.06,11,Dover-Calais,2.0551304459678876,22.6,48.8,70.20000000000002
PH-UK-1989,Pembrolizumab,Inhaler,Cold Chain,3696,1973,421.74,6,Dover-Calais,1.9627826030835438,11.8,56.2,23.0
PH-UK-1990,Atorvastatin,Inhaler,Ambient,2142,2276,364.01,5,Dover-Calais,1.7247352690993543,8.6,28.2,69.4
PH-UK-1991,Amoxicillin,Oncology,Cold Chain,1524,1314,144.26,10,Dover-Calais,1.5268943968232311,15.3,34.8,76.30000000000001
PH-UK-1992,Salbutamol,Biologic,Cold Chain,608,3901,370.98,12,Dover-Calais,1.7685930517453614,21.2,4.7,100.0
PH-UK-1993,Adrenaline,Biologic,Ambient,4965,4462,402.16,8,Dover-Calais,2.071748623024158,16.6,33.4,83.0
PH-UK-1994,Insulin,Inhaler,Ambient,3756,3027,23.48,6,Dover-Calais,2.4186824237374336,14.5,37.2,69.1
PH-UK-1995,Adrenaline,Antibiotic,Cold Chain,1154,1117,257.05,9,Eurotunnel,1.9134536354616227,17.2,31.0,89.6
PH-UK-1996,Insulin,Antibiotic,Ambient,671,1750,494.02,7,Heathrow Air,1.1,7.7,11.5,100.0
PH-UK-1997,Pembrolizumab,Oncology,Cold Chain,1265,1103,155.85,10,Dover-Calais,1.915385804851073,19.2,34.4,88.8
PH-UK-1998,Amoxicillin,Oncology,Ambient,4401,4325,464.38,14,Eurotunnel,1.7423561913710381,24.4,30.5,100.0
PH-UK-1999,Pembrolizumab,Emergency,Ambient,921,3117,181.4,14,Eurotunnel,1.9676227753530098,27.5,8.9,100.0
